path,sim,f_best_depth,f_best_duration,f_best_initial,f_bls_num_actual,f_bls_num_expect,f_bls_num_ratio,f_bls_period_1st,f_bls_period_2nd,f_bls_period_3rd,f_bls_power_1st,f_bls_power_2nd,f_bls_power_3rd,f_bls_snr,f_bls_trans_shape_fac,f_dens,f_density_ratio,f_dur_per_ratio,f_goodness_flag,f_lc_hi_1perc,f_lc_hi_5perc,f_lc_kurt,f_lc_lo_1perc,f_lc_lo_5perc,f_lc_mad,f_lc_rms,f_lc_skew,f_logg,f_lum,f_mag,f_mass,f_period_ratio_21,f_period_ratio_31,f_points_in_transit_ratio,f_radius,f_teff,c_R,c_S,c_T,c_planet_a,c_planet_i,c_planet_r,c_teq,c_xeff
PSLS/data/trainPlanetNew.hdf5,run_00002,0.0038460271358803947,1.125,102.26719189814816,4,4,1.0,357.95629562956293,178.98689868986898,454.7234723472347,0.0031876597792995596,0.0026739644730558784,0.00266508061357282,0.0797153618238029,0.39231579460315347,1.142218959566434,91221290950871.98,0.003142841776316249,False,1.0131129261971001,1.0084058779828553,1.8796105605877926,0.9946330866628016,0.9959811779064234,0.003268465358168369,0.003916826619296594,1.1623135609441695,4.46425,0.831063,12.407,0.920733,0.5000244467696039,1.2703323782795342,1.0385461595606371,0.930668,5711.46,0.0,0.8975509781117534,0.9903873062525039,0.9598523296515914,,6.298038494736927,248.0747719870107,0.4614841762924743
PSLS/data/trainPlanetNew.hdf5,run_00003,0.008333920866913194,0.5,23.82969189814815,8,8,1.0,198.73937393739374,543.9753975397539,263.64986498649864,0.013300486388558477,0.01280026842873879,0.012578575747350385,0.1628626757234674,0.42047175897764894,0.8401290883986102,241773583847035.84,0.0025158577794328185,True,1.0240192248036033,1.0156830643139567,0.9452034912679892,0.9871388801958902,0.9902343236071887,0.0075266825085246935,0.007914814827685858,0.8045488918796425,4.40988,1.83286,9.0247,1.16907,2.7371294714409,1.3266111277453898,1.143682766798772,1.11643,6354.8,0.0,3.6994894443868724,0.0,0.702116696096807,89.90576956451987,11.121427666805152,353.4705762000924,7.309361262913347
PSLS/data/trainPlanetNew.hdf5,run_00004,0.001093814626835687,0.875,69.89219189814816,3,3,1.0,639.2794279427942,441.08960896089604,47.303730373037304,0.00014177700688874364,0.00013043221978192672,0.00012984635824856488,0.016824055499988545,0.37177385714076544,0.819880169032787,1538547032484032.2,0.0013687285430343916,False,1.0032321090503677,1.0020460896625312,8.440219909448283,0.9991957074280757,0.9995855401322921,0.0002556867084503683,0.0007709995270140608,2.572804657470917,4.40003,1.71114,9.24987,1.14682,0.6899793575093219,0.07399538966123319,1.2931549990127427,1.11836,6241.17,0.0,0.7367491415223952,0.9999986543073851,1.5201930954882146,,4.0360621579451195,236.1281308562432,-0.10507297450983717
PSLS/data/trainPlanetNew.hdf5,run_00005,0.004521254088967117,0.875,238.39219189814816,3,3,1.0,597.047704770477,372.05570557055705,92.66126612661266,0.002575659055662236,0.0024424007579256614,0.0023855910851419138,0.07170435498881426,0.5584600995469139,1.0423732412399427,985809087038023.5,0.0014655445335584635,False,1.0120191598375161,1.007610755976939,2.1734360896566773,0.9950609007511427,0.9963151298249514,0.0029626793998649373,0.003570085525732903,1.1961671215467,4.45737,1.12499,11.6367,1.05427,0.623159091975048,0.1551990994793865,1.3012661209211727,1.00379,5932.01,0.0,0.561207457974078,0.9867627677870261,1.4123093095043553,,7.36506661724852,220.59653076164108,-0.4869091465743718
PSLS/data/trainPlanetNew.hdf5,run_00006,0.00022823655623703784,0.5,32.95469189814815,10,10,1.0,131.83368336833684,263.64986498649864,65.92559255925593,1.2476016181904738e-05,6.584422498185811e-06,5.274971421271243e-06,0.004986197837712005,0.31396669626592943,0.8687265393866473,68249454923250.62,0.003792657439472616,False,1.0003098916429185,1.0002193510787198,0.06758047191120786,0.9996860821666013,0.999780539990545,0.00013313196578051595,0.00013367545367260595,-0.03840481507099794,4.41635,1.68805,10.5373,1.1433,1.9998672437139897,0.5000663781430051,0.950670365889386,1.09587,6283.51,0.0017493901255697514,5.977627074527025,0.0,0.5300833651234667,,1.8065750093966997,398.51991043432366,13.145733629036494
PSLS/data/trainPlanetNew.hdf5,run_00007,0.0003245204535414264,0.875,452.14219189814816,1,1,1.0,566.3881388138814,,638.1488148814881,4.423168040202789e-06,,4.196109640427553e-06,0.0029733382268787717,0.4164413822826684,1.0415014400976577,842309204624651.2,0.001544876984592946,False,1.0003622622689066,1.000249979144506,0.324359249468698,0.9996470232715382,0.9997526216962587,0.0001496469700193406,0.0001522026019133027,0.06753838202425701,4.45713,1.12583,10.8131,1.05427,,1.126698762120772,0.4102517397201719,1.00407,5932.3,1.3913399501684382e-06,0.6025278443156126,0.9970581615385286,1.363535867214673,,1.9737374687622404,224.54950400341036,-0.3786253923311177
PSLS/data/trainPlanetNew.hdf5,run_00008,0.00024069067888838564,0.5,15.829691898148148,23,23,1.0,62.86628662866286,461.2411241124112,153.64786478647864,3.192053359996734e-05,3.0003090801453966e-05,2.696752123928733e-05,0.007956688083549695,0.1554572131182033,1.1730438594716937,5480779023046.665,0.007953388482341712,False,1.0007092785928575,1.000499012158969,0.08803609500004939,0.999287909887675,0.9995022662541506,0.00029896146585612666,0.00030267843096388986,0.003555440317617857,4.4756,0.831411,11.5859,0.944161,7.336859688195991,2.444042316258352,1.0497386447115236,0.930202,5713.49,0.19459614456157007,8.978065947043548,0.0,0.303552449371391,,1.5747487134060985,441.17766470626793,22.09989875706813
PSLS/data/trainPlanetNew.hdf5,run_00009,2.982156009538413e-05,1.125,27.39219189814815,16,16,1.0,90.00100010001,179.98449844984498,406.7056705670567,7.45699386909206e-07,5.720930055153256e-07,4.1084649301529825e-07,0.0012134922276107695,0.07921108620945098,0.8637472278353457,1917391965314.3237,0.012499861098764335,False,1.0002001881064433,1.0001417789746625,0.0010891157995844836,0.9998022112862579,0.9998606972110303,8.53538047635547e-05,8.542361766469318e-05,0.0011843212404472842,4.41791,1.78852,9.57041,1.16907,1.9998055382700684,4.518901680149346,1.009093456367254,1.10616,6345.28,0.8167266776144655,10.38067885576854,0.0,0.41404884661896957,,0.659154903115023,457.4822607689275,24.117759898100935
PSLS/data/trainPlanetNew.hdf5,run_00010,0.0004078695960435207,0.5,519.7046918981481,1,1,1.0,560.6020602060206,561.7991799179918,630.4340434043404,3.992582577040914e-06,3.992582577040914e-06,3.2900702863740346e-06,0.0028252911568261074,0.40395596922411287,0.9978928123803872,4568601644159352.0,0.0008918982563429228,True,1.0004022951292357,1.0002831288278329,0.06925846031968153,0.9995951799703302,0.9997151575485431,0.00017203811134523098,0.0001728559120681091,-0.000886797398964529,4.45257,1.33744,12.9006,1.11284,1.0021354179674815,1.1245660481030995,0.4073608349884794,1.03701,6094.15,1.6602730493694533e-18,0.6999502812928307,0.9999811317339328,1.3788612042462094,89.87328450135504,2.2853249867986034,233.12272867492857,-0.16316337555075827
PSLS/data/trainPlanetNew.hdf5,run_00011,0.00541327422304778,0.5,122.82969189814816,7,7,1.0,193.35233523352335,577.2952295229522,613.6078607860786,0.0049229943527374755,0.00454081560931217,0.004458598475585627,0.09910133376330262,0.42726980579590174,0.8378010636510276,223259771286035.5,0.0025859527344012662,False,1.0168047801178277,1.0107648291576499,1.672213231803262,0.992274767692339,0.9941618576164624,0.004656015581758211,0.005223817082403948,1.044499883047256,4.4085,1.60025,12.8739,1.16439,2.98571635468337,3.173521850899743,0.9804051616890382,1.11597,6144.08,0.0,3.359524116640344,0.0,0.6884498141686889,,8.95956431091399,345.0541542990301,6.651147265118587
